"","Name","Area","FIPS","Sector","Year","POW"
"459","Alabama","Washington",1129,"Leisure and Hospitality",2007,49
"460","Alabama","Washington",1129,"Natural Resources and Mining",2007,296
"461","Alabama","Washington",1129,"Construction",2007,446
"462","Alabama","Washington",1129,"Manufacturing",2007,1257
"463","Alabama","Washington",1129,"Trade~ Transportation~ and Utilities",2007,629
"464","Alabama","Washington",1129,"Financial Activities",2007,88
"465","Louisiana","Washington",1129,"Natural Resources and Mining",2007,236
"466","Louisiana","Washington",1129,"Construction",2007,565
"467","Louisiana","Washington",1129,"Manufacturing",2007,1112
"468","Louisiana","Washington",1129,"Trade~ Transportation~ and Utilities",2007,2022
"469","Louisiana","Washington",1129,"Information",2007,97
"470","Louisiana","Washington",1129,"Financial Activities",2007,448
"471","Louisiana","Washington",1129,"Professional and Business Services",2007,635
"472","Louisiana","Washington",1129,"Education and Health Services",2007,1365
"473","Louisiana","Washington",1129,"Leisure and Hospitality",2007,685
"474","Louisiana","Washington",1129,"Other Services",2007,150
"475","Florida","State",12000,"Natural Resources and Mining",2001,110424
"476","Florida","State",12000,"Construction",2001,426741
"477","Florida","State",12000,"Manufacturing",2001,420001
"478","Florida","State",12000,"Trade~ Transportation~ and Utilities",2001,1495640
"479","Florida","State",12000,"Information",2001,183257
"480","Florida","State",12000,"Financial Activities",2001,468831
"481","Florida","State",12000,"Professional and Business Services",2001,1224897
"482","Florida","State",12000,"Education and Health Services",2001,829805
"483","Florida","State",12000,"Leisure and Hospitality",2001,767245
"484","Florida","State",12000,"Other Services",2001,233977
"485","Florida","State",12000,"Natural Resources and Mining",2002,110307
"486","Florida","State",12000,"Construction",2002,437679
"487","Florida","State",12000,"Manufacturing",2002,402644
"488","Florida","State",12000,"Trade~ Transportation~ and Utilities",2002,1492096
"489","Florida","State",12000,"Information",2002,175885
"490","Florida","State",12000,"Financial Activities",2002,478073
"491","Florida","State",12000,"Professional and Business Services",2002,1236391
"492","Florida","State",12000,"Education and Health Services",2002,846597
"493","Florida","State",12000,"Leisure and Hospitality",2002,798122
"494","Florida","State",12000,"Other Services",2002,239663
"495","Florida","State",12000,"Natural Resources and Mining",2003,108579
"496","Florida","State",12000,"Construction",2003,454254
"497","Florida","State",12000,"Manufacturing",2003,381151
"498","Florida","State",12000,"Trade~ Transportation~ and Utilities",2003,1490586
"499","Florida","State",12000,"Information",2003,171150
"500","Florida","State",12000,"Financial Activities",2003,488954
"501","Florida","State",12000,"Professional and Business Services",2003,1290017
"502","Florida","State",12000,"Education and Health Services",2003,867188
"503","Florida","State",12000,"Leisure and Hospitality",2003,805880
"504","Florida","State",12000,"Other Services",2003,232683
"505","Florida","State",12000,"Natural Resources and Mining",2004,100764
"506","Florida","State",12000,"Construction",2004,515477
"507","Florida","State",12000,"Manufacturing",2004,389536
"508","Florida","State",12000,"Trade~ Transportation~ and Utilities",2004,1535073
"509","Florida","State",12000,"Information",2004,167282
"510","Florida","State",12000,"Financial Activities",2004,510005
"511","Florida","State",12000,"Professional and Business Services",2004,1336311
"512","Florida","State",12000,"Education and Health Services",2004,889560
"513","Florida","State",12000,"Leisure and Hospitality",2004,852226
"514","Florida","State",12000,"Other Services",2004,237777
"515","Florida","State",12000,"Natural Resources and Mining",2005,97740
"516","Florida","State",12000,"Construction",2005,604676
"517","Florida","State",12000,"Manufacturing",2005,400001
"518","Florida","State",12000,"Trade~ Transportation~ and Utilities",2005,1595771
"519","Florida","State",12000,"Information",2005,169162
"520","Florida","State",12000,"Financial Activities",2005,537629
"521","Florida","State",12000,"Professional and Business Services",2005,1355749
"522","Florida","State",12000,"Education and Health Services",2005,917170
"523","Florida","State",12000,"Leisure and Hospitality",2005,882249
"524","Florida","State",12000,"Other Services",2005,245060
"525","Florida","State",12000,"Natural Resources and Mining",2006,101609
"526","Florida","State",12000,"Construction",2006,628588
"527","Florida","State",12000,"Manufacturing",2006,396826
"528","Florida","State",12000,"Trade~ Transportation~ and Utilities",2006,1623070
"529","Florida","State",12000,"Information",2006,167513
"530","Florida","State",12000,"Financial Activities",2006,547106
"531","Florida","State",12000,"Professional and Business Services",2006,1364808
"532","Florida","State",12000,"Education and Health Services",2006,953477
"533","Florida","State",12000,"Leisure and Hospitality",2006,900446
"534","Florida","State",12000,"Other Services",2006,249853
"535","Florida","State",12000,"Natural Resources and Mining",2007,98861
"536","Florida","State",12000,"Construction",2007,557828
"537","Florida","State",12000,"Manufacturing",2007,379000
"538","Florida","State",12000,"Trade~ Transportation~ and Utilities",2007,1625542
"539","Florida","State",12000,"Information",2007,160914
"540","Florida","State",12000,"Financial Activities",2007,533386
"541","Florida","State",12000,"Professional and Business Services",2007,1310746
"542","Florida","State",12000,"Education and Health Services",2007,990148
"543","Florida","State",12000,"Leisure and Hospitality",2007,920740
"544","Florida","State",12000,"Other Services",2007,252487
"545","Florida","Escambia",12033,"Natural Resources and Mining",2001,230
"546","Florida","Escambia",12033,"Construction",2001,9208
"547","Florida","Escambia",12033,"Manufacturing",2001,6712
"548","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2001,23271
"549","Florida","Escambia",12033,"Information",2001,3266
"550","Florida","Escambia",12033,"Financial Activities",2001,5794
"551","Florida","Escambia",12033,"Professional and Business Services",2001,12200
"552","Florida","Escambia",12033,"Education and Health Services",2001,19582
"553","Florida","Escambia",12033,"Leisure and Hospitality",2001,12935
"554","Florida","Escambia",12033,"Other Services",2001,4582
"555","Florida","Escambia",12033,"Natural Resources and Mining",2002,187
"556","Florida","Escambia",12033,"Construction",2002,7883
"557","Florida","Escambia",12033,"Manufacturing",2002,6331
"558","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2002,23665
"559","Florida","Escambia",12033,"Information",2002,3885
"560","Florida","Escambia",12033,"Financial Activities",2002,5369
"561","Florida","Escambia",12033,"Professional and Business Services",2002,13041
"562","Florida","Escambia",12033,"Education and Health Services",2002,20110
"563","Florida","Escambia",12033,"Leisure and Hospitality",2002,12378
"564","Florida","Escambia",12033,"Other Services",2002,4464
"565","Florida","Escambia",12033,"Natural Resources and Mining",2003,223
"566","Florida","Escambia",12033,"Construction",2003,7006
"567","Florida","Escambia",12033,"Manufacturing",2003,6251
"568","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2003,23339
"569","Florida","Escambia",12033,"Information",2003,3754
"570","Florida","Escambia",12033,"Financial Activities",2003,5852
"571","Florida","Escambia",12033,"Professional and Business Services",2003,13727
"572","Florida","Escambia",12033,"Education and Health Services",2003,21144
"573","Florida","Escambia",12033,"Leisure and Hospitality",2003,12766
"574","Florida","Escambia",12033,"Other Services",2003,4507
"575","Florida","Escambia",12033,"Natural Resources and Mining",2004,221
"576","Florida","Escambia",12033,"Construction",2004,8207
"577","Florida","Escambia",12033,"Manufacturing",2004,6222
"578","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2004,23946
"579","Florida","Escambia",12033,"Information",2004,3246
"580","Florida","Escambia",12033,"Financial Activities",2004,6397
"581","Florida","Escambia",12033,"Professional and Business Services",2004,14699
"582","Florida","Escambia",12033,"Education and Health Services",2004,21074
"583","Florida","Escambia",12033,"Leisure and Hospitality",2004,12439
"584","Florida","Escambia",12033,"Other Services",2004,4559
"585","Florida","Escambia",12033,"Natural Resources and Mining",2005,235
"586","Florida","Escambia",12033,"Construction",2005,9149
"587","Florida","Escambia",12033,"Manufacturing",2005,6291
"588","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2005,26015
"589","Florida","Escambia",12033,"Information",2005,3024
"590","Florida","Escambia",12033,"Financial Activities",2005,6235
"591","Florida","Escambia",12033,"Professional and Business Services",2005,16329
"592","Florida","Escambia",12033,"Education and Health Services",2005,20939
"593","Florida","Escambia",12033,"Leisure and Hospitality",2005,12781
"594","Florida","Escambia",12033,"Other Services",2005,4445
"595","Florida","Escambia",12033,"Natural Resources and Mining",2006,198
"596","Florida","Escambia",12033,"Construction",2006,10214
"597","Florida","Escambia",12033,"Manufacturing",2006,6239
"598","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2006,25895
"599","Florida","Escambia",12033,"Information",2006,3084
"600","Florida","Escambia",12033,"Financial Activities",2006,7479
"601","Florida","Escambia",12033,"Professional and Business Services",2006,16036
"602","Florida","Escambia",12033,"Education and Health Services",2006,21544
"603","Florida","Escambia",12033,"Leisure and Hospitality",2006,12919
"604","Florida","Escambia",12033,"Other Services",2006,4380
"605","Florida","Escambia",12033,"Natural Resources and Mining",2007,236
"606","Florida","Escambia",12033,"Construction",2007,9742
"607","Florida","Escambia",12033,"Manufacturing",2007,5810
"608","Florida","Escambia",12033,"Trade~ Transportation~ and Utilities",2007,26379
"609","Florida","Escambia",12033,"Information",2007,2911
"610","Florida","Escambia",12033,"Financial Activities",2007,7659
"611","Florida","Escambia",12033,"Professional and Business Services",2007,16276
"612","Florida","Escambia",12033,"Education and Health Services",2007,21695
"613","Florida","Escambia",12033,"Leisure and Hospitality",2007,12861
"614","Florida","Escambia",12033,"Other Services",2007,4254
"615","Louisiana","State",22000,"Natural Resources and Mining",2001,61378
"616","Louisiana","State",22000,"Construction",2001,123871
"617","Louisiana","State",22000,"Manufacturing",2001,168357
"618","Louisiana","State",22000,"Trade~ Transportation~ and Utilities",2001,387581
"619","Louisiana","State",22000,"Information",2001,30128
"620","Louisiana","State",22000,"Financial Activities",2001,95583
"621","Louisiana","State",22000,"Professional and Business Services",2001,181787
"622","Louisiana","State",22000,"Education and Health Services",2001,213732
"623","Louisiana","State",22000,"Leisure and Hospitality",2001,192072
"624","Louisiana","State",22000,"Other Services",2001,53435
"625","Louisiana","State",22000,"Natural Resources and Mining",2002,57054
"626","Louisiana","State",22000,"Construction",2002,118205
"627","Louisiana","State",22000,"Manufacturing",2002,161187
"628","Louisiana","State",22000,"Trade~ Transportation~ and Utilities",2002,384255
"629","Louisiana","State",22000,"Information",2002,28730
"630","Louisiana","State",22000,"Financial Activities",2002,96680
"631","Louisiana","State",22000,"Professional and Business Services",2002,178563
"632","Louisiana","State",22000,"Education and Health Services",2002,219777
"633","Louisiana","State",22000,"Leisure and Hospitality",2002,192328
"634","Louisiana","State",22000,"Other Services",2002,52766
"635","Louisiana","State",22000,"Natural Resources and Mining",2003,56237
"636","Louisiana","State",22000,"Construction",2003,119810
"637","Louisiana","State",22000,"Manufacturing",2003,156066
"638","Louisiana","State",22000,"Trade~ Transportation~ and Utilities",2003,382794
"639","Louisiana","State",22000,"Information",2003,28989
"640","Louisiana","State",22000,"Financial Activities",2003,98251
"641","Louisiana","State",22000,"Professional and Business Services",2003,181575
"642","Louisiana","State",22000,"Education and Health Services",2003,229957
"643","Louisiana","State",22000,"Leisure and Hospitality",2003,197767
"644","Louisiana","State",22000,"Other Services",2003,52975
"645","Louisiana","State",22000,"Natural Resources and Mining",2004,54588
"646","Louisiana","State",22000,"Construction",2004,117439
"647","Louisiana","State",22000,"Manufacturing",2004,152018
"648","Louisiana","State",22000,"Trade~ Transportation~ and Utilities",2004,381094
"649","Louisiana","State",22000,"Information",2004,30368
"650","Louisiana","State",22000,"Financial Activities",2004,96856
"651","Louisiana","State",22000,"Professional and Business Services",2004,185370
"652","Louisiana","State",22000,"Education and Health Services",2004,234602
"653","Louisiana","State",22000,"Leisure and Hospitality",2004,205357
"654","Louisiana","State",22000,"Other Services",2004,52935
"655","Louisiana","State",22000,"Natural Resources and Mining",2005,54833
"656","Louisiana","State",22000,"Construction",2005,121066
"657","Louisiana","State",22000,"Manufacturing",2005,147544
"658","Louisiana","State",22000,"Trade~ Transportation~ and Utilities",2005,357261
"659","Louisiana","State",22000,"Information",2005,26850
"660","Louisiana","State",22000,"Financial Activities",2005,92771
"661","Louisiana","State",22000,"Professional and Business Services",2005,183613
"662","Louisiana","State",22000,"Education and Health Services",2005,212665
"663","Louisiana","State",22000,"Leisure and Hospitality",2005,169470
"664","Louisiana","State",22000,"Other Services",2005,45543
